iter	Passed	Remaining
18088	83372	377531
18089	83377	377524
18090	83380	377516
18091	83385	377510
18092	83389	377503
18093	83393	377496
18094	83397	377489
18095	83401	377483
18096	83405	377475
18097	83409	377467
18098	83413	377460
18099	83417	377454
18100	83422	377449
18101	83426	377442
18102	83430	377437
18103	83435	377432
18104	83439	377425
18105	83444	377421
18106	83448	377413
18107	83452	377408
18108	83457	377403
18109	83461	377397
18110	83465	377389
18111	83469	377383
18112	83473	377375
18113	83477	377369
18114	83481	377362
18115	83486	377357
18116	83490	377350
18117	83494	377344
18118	83499	377338
18119	83503	377331
18120	83507	377325
18121	83512	377320
18122	83516	377314
18123	83520	377308
18124	83524	377300
18125	83529	377296
18126	83533	377288
18127	83537	377282
18128	83541	377274
18129	83545	377267
18130	83578	377392
18131	83583	377387
18132	83588	377388
18133	83594	377387
18134	83598	377381
18135	83602	377374
18136	83606	377367
18137	83611	377360
18138	83615	377354
18139	83619	377347
18140	83623	377340
18141	83627	377331
18142	83631	377324
18143	83634	377316
18144	83639	377309
18145	83643	377303
18146	83647	377298
18147	83652	377291
18148	83656	377284
18149	83660	377278
18150	83664	377272
18151	83668	377264
18152	83672	377257
18153	83676	377249
18154	83680	377241
18155	83684	377234
18156	83688	377228
18157	83692	377221
18158	83696	377214
18159	83700	377206
18160	83705	377200
18161	83709	377193
18162	83713	377185
18163	83717	377179
18164	83721	377172
18165	83725	377167
18166	83730	377162
18167	83735	377158
18168	83740	377159
18169	83749	377171
18170	83753	377166
18171	83757	377158
18172	83762	377153
18173	83766	377147
18174	83770	377140
18175	83774	377132
18176	83778	377124
18177	83782	377118
18178	83786	377110
18179	83790	377103
18180	83794	377097
18181	83799	377091
18182	83803	377083
18183	83807	377076
18184	83811	377069
18185	83815	377062
18186	83819	377055
18187	83823	377048
18188	83827	377043
18189	83833	377041
18190	83837	377036
18191	83841	377030
18192	83845	377022
18193	83850	377017
18194	83855	377013
18195	83859	377009
18196	83864	377004
18197	83869	377001
18198	83874	376998
18199	83878	376993
18200	83883	376988
18201	83887	376982
18202	83891	376974
18203	83895	376967
18204	83899	376960
18205	83903	376955
18206	83907	376947
18207	83911	376940
18208	83915	376932
18209	83920	376928
18210	83925	376923
18211	83929	376917
18212	83934	376913
18213	83938	376909
18214	83943	376903
18215	83947	376898
18216	83952	376894
18217	83956	376888
18218	83961	376884
18219	83965	376879
18220	83970	376874
18221	83974	376867
18222	83979	376863
18223	83984	376858
18224	83988	376853
18225	83992	376845
18226	83996	376838
18227	84000	376831
18228	84004	376824
18229	84008	376816
18230	84012	376810
18231	84016	376802
18232	84020	376796
18233	84025	376790
18234	84029	376782
18235	84033	376776
18236	84037	376769
18237	84041	376763
18238	84045	376756
18239	84049	376750
18240	84054	376743
18241	84058	376736
18242	84061	376728
18243	84066	376722
18244	84070	376714
18245	84073	376705
18246	84077	376698
18247	84081	376691
18248	84085	376684
18249	84090	376677
18250	84094	376671
18251	84098	376664
18252	84102	376655
18253	84106	376648
18254	84109	376640
18255	84113	376633
18256	84117	376625
18257	84122	376619
18258	84126	376612
18259	84130	376606
18260	84135	376604
18261	84140	376601
18262	84145	376596
18263	84149	376590
18264	84153	376583
18265	84157	376576
18266	84161	376568
18267	84166	376563
18268	84170	376556
18269	84174	376549
18270	84178	376542
18271	84182	376535
18272	84186	376529
18273	84190	376523
18274	84194	376516
18275	84199	376510
18276	84204	376507
18277	84208	376502
18278	84213	376498
18279	84218	376494
18280	84222	376487
18281	84226	376481
18282	84231	376478
18283	84236	376473
18284	84240	376468
18285	84245	376464
18286	84250	376460
18287	84254	376455
18288	84258	376449
18289	84262	376440
18290	84266	376433
18291	84270	376425
18292	84274	376419
18293	84278	376412
18294	84282	376405
18295	84287	376401
18296	84292	376396
18297	84296	376391
18298	84300	376384
18299	84305	376380
18300	84310	376378
18301	84315	376374
18302	84320	376370
18303	84324	376364
18304	84328	376357
18305	84333	376354
18306	84337	376348
18307	84347	376368
18308	84352	376363
18309	84356	376357
18310	84361	376351
18311	84365	376346
18312	84369	376339
18313	84374	376335
18314	84378	376330
18315	84383	376327
18316	84388	376321
18317	84392	376315
18318	84397	376310
18319	84401	376304
18320	84405	376298
18321	84409	376292
18322	84414	376286
18323	84418	376281
18324	84422	376275
18325	84426	376267
18326	84431	376261
18327	84435	376253
18328	84438	376245
18329	84442	376237
18330	84446	376231
18331	84450	376224
18332	84455	376217
18333	84459	376210
18334	84463	376203
18335	84467	376197
18336	84471	376190
18337	84475	376183
18338	84479	376175
18339	84483	376168
18340	84487	376160
18341	84492	376156
18342	84496	376151
18343	84500	376143
18344	84504	376137
18345	84508	376130
18346	84513	376124
18347	84517	376116
18348	84521	376110
18349	84525	376101
18350	84529	376096
18351	84533	376089
18352	84537	376082
18353	84541	376075
18354	84545	376069
18355	84550	376063
18356	84554	376056
18357	84558	376049
18358	84562	376042
18359	84567	376040
18360	84600	376161
18361	84604	376155
18362	84609	376150
18363	84613	376143
18364	84618	376140
18365	84623	376138
18366	84629	376140
18367	84634	376134
18368	84638	376129
18369	84642	376122
18370	84646	376117
18371	84651	376111
18372	84655	376106
18373	84660	376100
18374	84664	376094
18375	84669	376089
18376	84673	376085
18377	84677	376079
18378	84682	376073
18379	84686	376067
18380	84690	376061
18381	84694	376053
18382	84699	376047
18383	84703	376041
18384	84707	376036
18385	84712	376031
18386	84716	376026
18387	84721	376021
18388	84726	376017
18389	84732	376019
18390	84737	376015
18391	84741	376011
18392	84745	376004
18393	84753	376013
18394	84759	376017
18395	84764	376010
18396	84768	376004
18397	84773	376000
18398	84777	375996
18399	84781	375989
18400	84786	375984
18401	84790	375978
18402	84795	375972
18403	84799	375967
18404	84804	375962
18405	84808	375956
18406	84812	375951
18407	84816	375944
18408	84821	375937
18409	84825	375932
18410	84829	375926
18411	84834	375920
18412	84838	375914
18413	84842	375908
18414	84847	375903
18415	84851	375896
18416	84855	375890
18417	84859	375883
18418	84863	375876
18419	84868	375870
18420	84872	375865
18421	84876	375858
18422	84881	375853
18423	84885	375847
18424	84889	375841
18425	84894	375838
18426	84898	375832
18427	84903	375826
18428	84907	375820
18429	84911	375815
18430	84916	375808
18431	84920	375803
18432	84925	375798
18433	84929	375790
18434	84933	375785
18435	84937	375779
18436	84942	375774
18437	84947	375771
18438	84951	375765
18439	84955	375759
18440	84959	375751
18441	84964	375746
18442	84968	375739
18443	84972	375732
18444	84976	375727
18445	84981	375722
18446	84985	375714
18447	84989	375707
18448	84993	375699
18449	84997	375692
18450	85001	375685
18451	85005	375677
18452	85009	375670
18453	85013	375664
18454	85017	375657
18455	85021	375650
18456	85025	375644
18457	85030	375637
18458	85034	375631
18459	85038	375624
18460	85042	375616
18461	85046	375610
18462	85050	375602
18463	85055	375599
18464	85059	375591
18465	85063	375585
18466	85067	375579
18467	85071	375573
18468	85075	375565
18469	85080	375559
18470	85084	375554
18471	85089	375549
18472	85093	375544
18473	85098	375539
18474	85102	375533
18475	85107	375530
18476	85113	375530
18477	85117	375525
18478	85121	375519
18479	85126	375512
18480	85130	375505
18481	85134	375499
18482	85139	375496
18483	85148	375512
18484	85154	375513
18485	85158	375506
18486	85162	375499
18487	85166	375493
18488	85170	375485
18489	85175	375480
18490	85180	375477
18491	85184	375471
18492	85188	375466
18493	85192	375458
18494	85196	375451
18495	85201	375444
18496	85205	375437
18497	85209	375432
18498	85213	375425
18499	85217	375419
18500	85222	375413
18501	85226	375407
18502	85230	375399
18503	85234	375392
18504	85238	375386
18505	85242	375379
18506	85247	375373
18507	85250	375364
18508	85254	375357
18509	85258	375349
18510	85262	375343
18511	85267	375337
18512	85271	375330
18513	85275	375324
18514	85279	375316
18515	85283	375309
18516	85287	375302
18517	85291	375296
18518	85295	375290
18519	85299	375283
18520	85304	375276
18521	85308	375269
18522	85312	375262
18523	85316	375255
18524	85320	375249
18525	85325	375244
18526	85330	375241
18527	85334	375235
18528	85338	375229
18529	85343	375224
18530	85347	375220
18531	85352	375216
18532	85356	375209
18533	85360	375203
18534	85364	375195
18535	85369	375189
18536	85373	375183
18537	85377	375178
18538	85382	375173
18539	85386	375165
18540	85390	375159
18541	85394	375151
18542	85398	375143
18543	85402	375136
18544	85406	375130
18545	85410	375123
18546	85414	375114
18547	85418	375107
18548	85422	375099
18549	85426	375092
18550	85430	375086
18551	85434	375079
18552	85438	375073
18553	85443	375067
18554	85447	375062
18555	85451	375055
18556	85455	375047
18557	85459	375041
18558	85463	375034
18559	85468	375027
18560	85471	375020
18561	85476	375014
18562	85480	375008
18563	85484	375000
18564	85488	374993
18565	85492	374986
18566	85496	374978
18567	85500	374971
18568	85504	374964
18569	85508	374958
18570	85513	374953
18571	85517	374946
18572	85521	374939
18573	85525	374930
18574	85529	374924
18575	85533	374918
18576	85538	374915
18577	85543	374911
18578	85553	374929
18579	85557	374922
18580	85561	374915
18581	85565	374910
18582	85569	374903
18583	85573	374896
18584	85578	374890
18585	85582	374885
18586	85587	374880
18587	85591	374876
18588	85596	374870
18589	85600	374864
18590	85605	374860
18591	85609	374855
18592	85613	374848
18593	85618	374844
18594	85622	374837
18595	85626	374829
18596	85631	374825
18597	85634	374817
18598	85639	374812
18599	85643	374807
18600	85647	374800
18601	85652	374793
18602	85656	374788
18603	85661	374783
18604	85665	374778
18605	85669	374771
18606	85673	374765
18607	85678	374761
18608	85683	374756
18609	85687	374748
18610	85691	374743
18611	85695	374737
18612	85700	374732
18613	85704	374726
18614	85708	374720
18615	85712	374712
18616	85716	374705
18617	85720	374697
18618	85724	374691
18619	85728	374684
18620	85733	374678
18621	85738	374674
18622	85742	374668
18623	85746	374663
18624	85751	374657
18625	85755	374651
18626	85759	374643
18627	85763	374635
18628	85767	374629
18629	85772	374625
18630	85776	374620
18631	85780	374612
18632	85784	374604
18633	85788	374597
18634	85792	374592
18635	85796	374584
18636	85801	374579
18637	85804	374571
18638	85808	374563
18639	85813	374557
18640	85817	374550
18641	85821	374546
18642	85826	374541
18643	85830	374536
18644	85834	374529
18645	85839	374523
18646	85843	374516
18647	85847	374509
18648	85851	374503
18649	85855	374497
18650	85860	374490
18651	85863	374483
18652	85867	374474
18653	85871	374467
18654	85875	374459
18655	85880	374454
18656	85884	374448
18657	85888	374442
18658	85892	374435
18659	85896	374427
18660	85900	374420
18661	85904	374414
18662	85909	374409
18663	85913	374402
18664	85917	374396
18665	85922	374391
18666	85926	374384
18667	85930	374379
18668	85935	374375
18669	85939	374368
18670	85943	374360
18671	85953	374378
18672	85957	374374
18673	85962	374370
18674	85966	374362
18675	85970	374355
18676	85974	374347
18677	85978	374341
18678	85982	374334
18679	85986	374326
18680	85990	374319
18681	85994	374312
18682	85998	374304
18683	86002	374296
18684	86006	374290
18685	86010	374283
18686	86014	374276
18687	86018	374270
18688	86022	374262
18689	86026	374255
18690	86030	374247
18691	86034	374241
18692	86038	374234
18693	86042	374226
18694	86046	374219
18695	86050	374211
18696	86054	374204
18697	86059	374199
18698	86063	374194
18699	86067	374186
18700	86071	374181
18701	86075	374173
18702	86080	374167
18703	86084	374160
18704	86110	374249
18705	86114	374244
18706	86123	374259
18707	86128	374252
18708	86136	374265
18709	86141	374260
18710	86145	374255
18711	86149	374249
18712	86153	374241
18713	86158	374237
18714	86162	374229
18715	86166	374223
18716	86170	374216
18717	86174	374209
18718	86178	374202
18719	86182	374194
18720	86186	374187
18721	86191	374184
18722	86195	374178
18723	86200	374174
18724	86205	374170
18725	86210	374167
18726	86214	374162
18727	86219	374156
18728	86223	374149
18729	86227	374144
18730	86232	374140
18731	86236	374132
18732	86240	374125
18733	86244	374119
18734	86248	374113
18735	86253	374107
18736	86257	374099
18737	86261	374093
18738	86265	374085
18739	86269	374078
18740	86273	374073
18741	86277	374065
18742	86281	374058
18743	86285	374052
18744	86290	374046
18745	86293	374038
18746	86298	374031
18747	86301	374023
18748	86306	374020
18749	86311	374014
18750	86315	374008
18751	86319	374001
18752	86323	373996
18753	86328	373991
18754	86332	373984
18755	86336	373978
18756	86345	373993
18757	86350	373989
18758	86356	373990
18759	86361	373987
18760	86366	373983
18761	86370	373976
18762	86374	373968
18763	86378	373962
18764	86382	373957
18765	86386	373950
18766	86391	373946
18767	86396	373941
18768	86399	373933
18769	86404	373926
18770	86408	373920
18771	86413	373917
18772	86417	373912
18773	86422	373907
18774	86427	373904
18775	86431	373899
18776	86436	373893
18777	86440	373886
18778	86444	373880
18779	86448	373873
18780	86452	373865
18781	86456	373859
18782	86460	373853
18783	86464	373845
18784	86468	373838
18785	86473	373833
18786	86477	373826
18787	86481	373820
18788	86485	373812
18789	86489	373805
18790	86493	373797
18791	86497	373790
18792	86501	373782
18793	86505	373776
18794	86509	373769
18795	86513	373762
18796	86517	373757
18797	86521	373749
18798	86525	373741
18799	86529	373734
18800	86533	373728
18801	86538	373723
18802	86543	373718
18803	86547	373712
18804	86551	373708
18805	86556	373702
18806	86560	373695
18807	86564	373687
18808	86568	373682
18809	86573	373678
18810	86577	373673
18811	86581	373666
18812	86586	373659
18813	86590	373652
18814	86594	373646
18815	86598	373640
18816	86602	373632
18817	86606	373627
18818	86610	373619
18819	86614	373613
18820	86618	373604
18821	86622	373598
18822	86627	373592
18823	86631	373585
18824	86635	373578
18825	86639	373572
18826	86643	373566
18827	86648	373560
18828	86652	373555
18829	86656	373548
18830	86660	373541
18831	86664	373535
18832	86669	373528
18833	86673	373521
18834	86677	373515
18835	86681	373507
18836	86685	373503
18837	86690	373497
18838	86694	373490
18839	86698	373484
18840	86702	373477
18841	86706	373471
18842	86711	373465
18843	86715	373459
18844	86719	373452
18845	86723	373445
18846	86727	373438
18847	86731	373433
18848	86735	373425
18849	86739	373418
18850	86744	373411
18851	86750	373416
18852	86757	373419
18853	86761	373413
18854	86765	373407
18855	86770	373403
18856	86774	373398
18857	86779	373394
18858	86784	373389
18859	86787	373381
18860	86791	373373
18861	86795	373366
18862	86800	373361
18863	86804	373354
18864	86808	373348
18865	86812	373341
18866	86816	373334
18867	86821	373328
18868	86824	373321
18869	86828	373313
18870	86832	373306
18871	86836	373299
18872	86841	373293
18873	86845	373285
18874	86848	373277
18875	86853	373271
18876	86856	373263
18877	86860	373256
18878	86864	373248
18879	86869	373242
18880	86873	373238
18881	86878	373232
18882	86882	373228
18883	86887	373222
18884	86891	373215
18885	86895	373209
18886	86899	373201
18887	86903	373194
18888	86907	373188
18889	86911	373181
18890	86915	373175
18891	86919	373168
18892	86924	373162
18893	86928	373155
18894	86932	373148
18895	86936	373142
18896	86941	373137
18897	86966	373223
18898	86974	373233
18899	86979	373231
18900	86984	373225
18901	86988	373221
18902	86994	373218
18903	86998	373212
18904	87002	373206
18905	87006	373198
18906	87010	373192
18907	87014	373186
18908	87018	373179
18909	87022	373172
18910	87027	373165
18911	87031	373158
18912	87035	373151
18913	87039	373144
18914	87042	373136
18915	87047	373130
18916	87051	373123
18917	87055	373117
18918	87059	373111
18919	87063	373103
18920	87067	373097
18921	87071	373090
18922	87075	373082
18923	87079	373074
18924	87083	373066
18925	87087	373059
18926	87091	373052
18927	87095	373045
18928	87099	373039
18929	87103	373031
18930	87107	373024
18931	87111	373015
18932	87114	373007
18933	87119	373000
18934	87123	372993
18935	87127	372986
18936	87131	372980
18937	87135	372973
18938	87139	372967
18939	87144	372963
18940	87148	372957
18941	87153	372954
18942	87157	372947
18943	87161	372939
18944	87165	372932
18945	87169	372926
18946	87173	372919
18947	87178	372913
18948	87182	372907
18949	87186	372900
18950	87190	372892
18951	87194	372886
18952	87198	372879
18953	87202	372873
18954	87207	372868
18955	87211	372860
18956	87215	372854
18957	87219	372846
18958	87223	372841
18959	87227	372834
18960	87232	372828
18961	87236	372823
18962	87241	372818
18963	87245	372813
18964	87249	372806
18965	87253	372799
18966	87257	372793
18967	87262	372786
18968	87266	372781
18969	87270	372774
18970	87274	372768
18971	87278	372760
18972	87282	372753
18973	87286	372745
18974	87290	372736
18975	87294	372729
18976	87297	372721
18977	87302	372716
18978	87306	372709
18979	87310	372701
18980	87314	372694
18981	87318	372687
18982	87322	372680
18983	87326	372674
18984	87330	372667
18985	87335	372662
18986	87339	372656
18987	87348	372669
18988	87352	372663
18989	87358	372665
18990	87363	372662
18991	87367	372656
18992	87372	372650
18993	87375	372642
18994	87380	372636
18995	87384	372632
18996	87389	372627
18997	87393	372620
18998	87397	372614
18999	87402	372610
19000	87406	372605
19001	87411	372601
19002	87416	372597
19003	87421	372592
19004	87425	372588
19005	87430	372584
19006	87434	372577
19007	87439	372573
19008	87443	372569
19009	87448	372565
19010	87453	372560
19011	87457	372555
19012	87462	372549
19013	87466	372542
19014	87470	372535
19015	87474	372528
19016	87478	372521
19017	87482	372514
19018	87486	372508
19019	87490	372502
19020	87494	372496
19021	87498	372489
19022	87502	372481
19023	87506	372473
19024	87510	372466
19025	87514	372459
19026	87518	372452
19027	87522	372444
19028	87526	372437
19029	87530	372431
19030	87534	372423
19031	87539	372419
19032	87544	372415
19033	87548	372409
19034	87553	372405
19035	87557	372400
19036	87562	372396
19037	87567	372392
19038	87571	372386
19039	87575	372380
19040	87579	372374
19041	87583	372366
19042	87587	372359
19043	87591	372351
19044	87595	372344
19045	87599	372338
19046	87604	372333
19047	87608	372327
19048	87612	372320
19049	87617	372315
19050	87621	372308
19051	87625	372303
19052	87630	372297
19053	87634	372292
19054	87638	372286
19055	87642	372280
19056	87647	372274
19057	87651	372266
19058	87655	372259
19059	87659	372255
19060	87663	372247
19061	87667	372241
19062	87671	372233
19063	87675	372226
19064	87679	372219
19065	87684	372213
19066	87687	372205
19067	87692	372199
19068	87696	372192
19069	87699	372184
19070	87704	372178
19071	87708	372171
19072	87712	372164
19073	87716	372157
19074	87720	372149
19075	87724	372142
19076	87728	372136
19077	87732	372131
19078	87737	372126
19079	87741	372119
19080	87746	372115
19081	87757	372137
19082	87761	372133
19083	87766	372127
19084	87769	372119
19085	87774	372113
19086	87778	372106
19087	87782	372099
19088	87786	372093
19089	87790	372085
19090	87794	372080
19091	87799	372075
19092	87803	372069
19093	87808	372064
19094	87812	372059
19095	87816	372052
19096	87820	372046
19097	87824	372039
19098	87829	372033
19099	87833	372028
19100	87837	372022
19101	87842	372017
19102	87846	372010
19103	87850	372003
19104	87854	371997
19105	87859	371992
19106	87863	371985
19107	87868	371981
19108	87872	371975
19109	87876	371968
19110	87880	371962
19111	87884	371955
19112	87889	371950
19113	87893	371943
19114	87897	371937
19115	87901	371930
19116	87905	371924
19117	87910	371918
19118	87914	371911
19119	87918	371906
19120	87922	371898
19121	87927	371897
19122	87931	371889
19123	87935	371882
19124	87939	371876
19125	87944	371871
19126	87948	371866
19127	87953	371861
19128	87979	371946
19129	87984	371944
19130	87991	371950
19131	87997	371950
19132	88001	371944
19133	88005	371939
19134	88010	371932
19135	88014	371926
19136	88018	371920
19137	88022	371913
19138	88026	371907
19139	88030	371899
19140	88034	371893
19141	88039	371887
19142	88044	371884
19143	88048	371877
19144	88052	371870
19145	88056	371864
19146	88060	371857
19147	88064	371850
19148	88068	371844
19149	88073	371838
19150	88077	371833
19151	88081	371825
19152	88085	371818
19153	88089	371811
19154	88093	371805
19155	88097	371798
19156	88101	371791
19157	88105	371784
19158	88109	371777
19159	88114	371771
19160	88118	371764
19161	88122	371757
19162	88125	371749
19163	88129	371742
19164	88134	371736
19165	88138	371732
19166	88143	371726
19167	88147	371721
19168	88157	371737
19169	88162	371734
19170	88166	371728
19171	88170	371722
19172	88174	371714
19173	88178	371708
19174	88182	371701
19175	88186	371694
19176	88191	371689
19177	88195	371682
19178	88199	371676
19179	88203	371669
19180	88207	371662
19181	88212	371656
19182	88216	371651
19183	88220	371644
19184	88224	371637
19185	88228	371631
19186	88233	371625
19187	88237	371618
19188	88241	371613
19189	88245	371607
19190	88249	371600
19191	88254	371593
19192	88258	371589
19193	88263	371584
19194	88267	371577
19195	88272	371573
19196	88276	371567
19197	88279	371559
19198	88284	371553
19199	88288	371548
19200	88293	371542
19201	88296	371535
19202	88301	371530
19203	88305	371523
19204	88310	371518
19205	88314	371513
19206	88319	371509
19207	88323	371504
19208	88328	371502
19209	88333	371496
19210	88337	371490
19211	88342	371485
19212	88346	371480
19213	88350	371474
19214	88355	371468
19215	88359	371462
19216	88363	371457
19217	88368	371451
19218	88372	371446
19219	88377	371441
19220	88381	371437
19221	88386	371432
19222	88391	371428
19223	88395	371424
19224	88400	371420
19225	88405	371415
19226	88409	371410
19227	88414	371406
19228	88419	371402
19229	88422	371394
19230	88426	371387
19231	88431	371382
19232	88435	371374
19233	88439	371368
19234	88443	371360
19235	88447	371353
19236	88451	371349
19237	88456	371344
19238	88460	371339
19239	88465	371333
19240	88469	371326
19241	88473	371319
19242	88477	371312
19243	88481	371305
19244	88485	371299
19245	88489	371293
19246	88494	371287
19247	88498	371280
19248	88502	371274
19249	88506	371267
19250	88511	371263
19251	88515	371257
19252	88519	371249
19253	88523	371241
19254	88526	371234
19255	88531	371227
19256	88535	371221
19257	88539	371214
19258	88543	371209
19259	88548	371204
19260	88556	371215
19261	88562	371214
19262	88566	371209
19263	88570	371201
19264	88574	371195
19265	88579	371190
19266	88583	371182
19267	88586	371175
19268	88591	371170
19269	88596	371166
19270	88600	371159
19271	88604	371152
19272	88608	371146
19273	88612	371138
19274	88616	371132
19275	88620	371126
19276	88625	371120
19277	88629	371113
19278	88634	371109
19279	88638	371103
19280	88642	371096
19281	88646	371090
19282	88650	371083
19283	88654	371077
19284	88659	371074
19285	88664	371068
19286	88667	371061
19287	88672	371055
19288	88676	371049
19289	88681	371046
19290	88685	371039
19291	88689	371032
19292	88693	371025
19293	88697	371019
19294	88701	371012
19295	88706	371006
19296	88710	370999
19297	88714	370991
19298	88717	370983
19299	88722	370978
19300	88726	370971
19301	88730	370965
19302	88734	370959
19303	88739	370953
19304	88743	370947
19305	88747	370941
19306	88752	370936
19307	88756	370931
19308	88760	370924
19309	88764	370916
19310	88768	370910
19311	88772	370902
19312	88776	370894
19313	88780	370888
19314	88784	370881
19315	88788	370873
19316	88792	370865
19317	88796	370859
19318	88800	370852
19319	88804	370847
19320	88809	370841
19321	88812	370833
19322	88817	370827
19323	88821	370821
19324	88825	370815
19325	88829	370808
19326	88833	370802
19327	88838	370797
19328	88842	370790
19329	88846	370785
19330	88851	370779
19331	88855	370773
19332	88859	370766
19333	88864	370762
19334	88868	370756
19335	88872	370748
19336	88876	370741
19337	88880	370736
19338	88884	370729
19339	88889	370723
19340	88893	370717
19341	88897	370711
19342	88902	370707
19343	88906	370700
19344	88910	370693
19345	88914	370687
19346	88918	370681
19347	88922	370673
19348	88926	370666
19349	88930	370660
19350	88935	370654
19351	88939	370647
19352	88943	370642
19353	88948	370637
19354	88983	370759
19355	88989	370762
19356	88994	370758
19357	88999	370756
19358	89004	370753
19359	89008	370747
19360	89013	370741
19361	89017	370736
19362	89021	370730
19363	89026	370725
19364	89030	370718
19365	89034	370710
19366	89038	370704
19367	89042	370697
19368	89046	370692
19369	89051	370686
19370	89055	370680
19371	89059	370675
19372	89064	370669
19373	89068	370665
19374	89074	370663
19375	89078	370656
19376	89082	370648
19377	89086	370644
19378	89091	370638
19379	89095	370633
19380	89100	370629
19381	89105	370625
19382	89109	370621
19383	89114	370616
19384	89118	370610
19385	89123	370606
19386	89127	370600
19387	89132	370595
19388	89136	370590
19389	89142	370591
19390	89147	370589
19391	89152	370585
19392	89156	370580
19393	89162	370578
19394	89167	370578
19395	89173	370577
19396	89177	370572
19397	89182	370567
19398	89186	370562
19399	89190	370555
19400	89195	370550
19401	89199	370544
19402	89204	370539
19403	89208	370533
19404	89212	370527
19405	89216	370520
19406	89221	370515
19407	89225	370508
19408	89229	370501
19409	89233	370494
19410	89237	370486
19411	89240	370479
19412	89244	370472
19413	89248	370464
19414	89252	370457
19415	89257	370451
19416	89261	370445
19417	89265	370438
19418	89269	370432
19419	89273	370425
19420	89277	370419
19421	89281	370411
19422	89285	370405
19423	89289	370397
19424	89293	370391
19425	89298	370385
19426	89302	370379
19427	89306	370373
19428	89310	370366
19429	89314	370359
19430	89319	370354
19431	89323	370348
19432	89327	370341
19433	89331	370335
19434	89335	370328
19435	89339	370322
19436	89344	370315
19437	89348	370309
19438	89352	370304
19439	89356	370298
19440	89367	370318
19441	89371	370312
19442	89375	370304
19443	89380	370299
19444	89383	370291
19445	89387	370284
19446	89391	370276
19447	89395	370270
19448	89400	370265
19449	89404	370258
19450	89408	370250
19451	89412	370246
19452	89417	370241
19453	89422	370237
19454	89427	370234
19455	89431	370230
19456	89436	370224
19457	89440	370218
19458	89444	370211
19459	89448	370206
19460	89453	370201
19461	89457	370196
19462	89461	370189
19463	89466	370183
19464	89470	370178
19465	89474	370170
19466	89478	370163
19467	89482	370156
19468	89486	370148
19469	89490	370141
19470	89495	370137
19471	89499	370132
19472	89503	370126
19473	89507	370119
19474	89511	370112
19475	89516	370106
19476	89520	370099
19477	89524	370092
19478	89528	370086
19479	89532	370080
19480	89536	370074
19481	89540	370067
19482	89544	370059
19483	89548	370053
19484	89553	370049
19485	89558	370045
19486	89562	370040
19487	89567	370034
19488	89571	370029
19489	89575	370023
19490	89580	370018
19491	89584	370013
19492	89589	370006
19493	89593	370001
19494	89597	369996
19495	89602	369990
19496	89606	369986
19497	89611	369982
19498	89616	369977
19499	89620	369973
19500	89624	369966
19501	89629	369960
19502	89633	369954
19503	89637	369949
19504	89642	369945
19505	89646	369939
19506	89651	369934
19507	89655	369928
19508	89660	369924
19509	89664	369917
19510	89668	369911
19511	89673	369905
19512	89677	369899
19513	89681	369893
19514	89685	369885
19515	89689	369877
19516	89693	369870
19517	89697	369864
19518	89701	369857
19519	89705	369851
19520	89709	369845
19521	89713	369838
19522	89718	369833
19523	89722	369828
19524	89726	369820
19525	89731	369815
19526	89735	369810
19527	89739	369803
19528	89743	369797
19529	89748	369791
19530	89752	369785
19531	89759	369793
19532	89765	369794
19533	89770	369790
19534	89774	369783
19535	89778	369777
19536	89782	369770
19537	89787	369764
19538	89791	369757
19539	89795	369750
19540	89799	369744
19541	89803	369738
19542	89807	369732
19543	89811	369723
19544	89815	369715
19545	89819	369709
19546	89824	369704
19547	89828	369699
19548	89833	369695
19549	89837	369689
19550	89841	369682
19551	89845	369675
19552	89849	369669
19553	89853	369663
19554	89858	369656
19555	89862	369651
19556	89867	369646
19557	89871	369640
19558	89875	369633
19559	89879	369627
19560	89883	369620
19561	89887	369614
19562	89892	369608
19563	89896	369601
19564	89900	369595
19565	89904	369587
19566	89908	369580
19567	89912	369573
19568	89916	369566
19569	89920	369560
19570	89924	369553
19571	89928	369546
19572	89932	369538
19573	89936	369531
19574	89940	369526
19575	89944	369519
19576	89972	369612
19577	89982	369626
19578	89986	369620
19579	89991	369615
19580	89996	369614
19581	90000	369608
19582	90004	369600
19583	90008	369593
19584	90012	369588
19585	90017	369582
19586	90021	369576
19587	90025	369568
19588	90029	369562
19589	90033	369556
19590	90037	369550
19591	90041	369542
19592	90046	369536
19593	90050	369529
19594	90054	369523
19595	90058	369516
19596	90063	369513
19597	90067	369507
19598	90071	369501
19599	90075	369493
19600	90079	369485
19601	90083	369479
19602	90087	369472
19603	90091	369467
19604	90096	369460
19605	90100	369455
19606	90104	369450
19607	90109	369444
19608	90113	369438
19609	90117	369431
19610	90121	369425
19611	90126	369419
19612	90130	369413
19613	90134	369408
19614	90138	369401
19615	90142	369394
19616	90146	369387
19617	90151	369381
19618	90155	369375
19619	90160	369371
19620	90164	369366
19621	90168	369359
19622	90172	369352
19623	90176	369346
19624	90180	369339
19625	90184	369332
19626	90189	369326
19627	90193	369319
19628	90197	369314
19629	90201	369306
19630	90205	369299
19631	90209	369292
19632	90213	369285
19633	90217	369277
19634	90221	369271
19635	90225	369265
19636	90229	369259
19637	90233	369252
19638	90237	369244
19639	90241	369237
19640	90245	369231
19641	90249	369224
